ip.session_id,meta.direction,ip.pkts_per_flow,duration,ip.header_len,ip.payload_len,ip.avg_bytes_tot_len,time_between_pkts_sum,time_between_pkts_avg,time_between_pkts_max,time_between_pkts_min,time_between_pkts_std,"(-0.001, 50.0]","(50.0, 100.0]","(100.0, 150.0]","(150.0, 200.0]","(200.0, 250.0]","(250.0, 300.0]","(300.0, 350.0]","(350.0, 400.0]","(400.0, 450.0]","(450.0, 500.0]","(500.0, 550.0]",tcp_pkts_per_flow,pkts_rate,tcp_bytes_per_flow,byte_rate,tcp.tcp_session_payload_up_len,tcp.tcp_session_payload_down_len,"(-0.001, 150.0]","(150.0, 300.0]","(300.0, 450.0]","(450.0, 600.0]","(600.0, 750.0]","(750.0, 900.0]","(900.0, 1050.0]","(1050.0, 1200.0]","(1200.0, 1350.0]","(1350.0, 1500.0]","(1500.0, 10000.0]",tcp.fin,tcp.syn,tcp.rst,tcp.psh,tcp.ack,tcp.urg,sport_g,sport_le,dport_g,dport_le,mean_tcp_pkts,std_tcp_pkts,min_tcp_pkts,max_tcp_pkts,entropy_tcp_pkts,mean_tcp_len,std_tcp_len,min_tcp_len,max_tcp_len,entropy_tcp_len,ssl.tls_version,malware
14003,1,5.0,17772.294193029404,100.0,438.0,87.9,502.5787353515625,100.5157470703125,501.80983543395996,0.01811981201171875,224.33037862286812,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0002813367787914002,326,0.0002813367787914002,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,49239.0,0.0,49239,49239,0.0,65.2,145.79163213298628,0,326,0,0,0
2997,0,5.0,1954.6026129722595,100.0,241.0,87.9,10.537862777709961,2.107572555541992,9.23299789428711,0.00095367431640625,3.987837741199569,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0025580647272320832,129,0.0025580647272320832,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
7422,1,5.0,9587.23448896408,100.0,438.0,87.9,2004.8019886016846,400.9603977203369,2004.115104675293,0.023126602172851562,896.1907497276978,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0005215268288008944,326,0.0005215268288008944,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,59040.0,0.0,59040,59040,0.0,65.2,145.79163213298628,0,326,0,0,0
857,0,5.0,916.3859269618988,100.0,241.0,87.9,9.648799896240234,1.9297599792480469,8.178949356079102,0.10395050048828125,3.4975442901329434,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005456216483568814,129,0.005456216483568814,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
375,1,5.0,571.8165547847748,100.0,438.0,87.9,489.3686771392822,97.87373542785645,488.8308048248291,0.009775161743164062,218.55173099998282,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.008744063035883848,326,0.008744063035883848,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50969.0,0.0,50969,50969,0.0,65.2,145.79163213298628,0,326,0,0,1
2,0,5.0,2.0348498821258545,100.0,241.0,87.9,10.38217544555664,2.076435089111328,9.354114532470703,0.015020370483398438,4.071415864300813,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.457183718523936,129,2.457183718523936,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
9158,1,5.0,12617.59625005722,100.0,438.0,87.9,488.6910915374756,97.73821830749512,487.8649711608887,0.026941299438476562,218.0876609863028,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.0003962719919792429,326,0.0003962719919792429,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,60777.0,0.0,60777,60777,0.0,65.2,145.79163213298628,0,326,0,0,0
964,1,5.0,1081.9449667930603,100.0,438.0,87.9,2004.631757736206,400.9263515472412,2004.014015197754,0.019073486328125,896.1532660564227,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.004621307139881849,326,0.004621307139881849,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51558.0,0.0,51558,51558,0.0,65.2,145.79163213298628,0,326,0,0,1
665,0,5.0,716.7039198875427,100.0,241.0,87.9,10.319709777832031,2.0639419555664062,9.055137634277344,0.04982948303222656,3.911513611803589,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.006976381545094026,129,0.006976381545094026,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
884,0,5.0,930.2149748802185,100.0,241.0,87.9,10.877132415771484,2.175426483154297,9.293079376220703,0.02193450927734375,3.9863850888431354,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005375101600190685,129,0.005375101600190685,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
