ip.session_id,meta.direction,ip.pkts_per_flow,duration,ip.header_len,ip.payload_len,ip.avg_bytes_tot_len,time_between_pkts_sum,time_between_pkts_avg,time_between_pkts_max,time_between_pkts_min,time_between_pkts_std,"(-0.001, 50.0]","(50.0, 100.0]","(100.0, 150.0]","(150.0, 200.0]","(200.0, 250.0]","(250.0, 300.0]","(300.0, 350.0]","(350.0, 400.0]","(400.0, 450.0]","(450.0, 500.0]","(500.0, 550.0]",tcp_pkts_per_flow,pkts_rate,tcp_bytes_per_flow,byte_rate,tcp.tcp_session_payload_up_len,tcp.tcp_session_payload_down_len,"(-0.001, 150.0]","(150.0, 300.0]","(300.0, 450.0]","(450.0, 600.0]","(600.0, 750.0]","(750.0, 900.0]","(900.0, 1050.0]","(1050.0, 1200.0]","(1200.0, 1350.0]","(1350.0, 1500.0]","(1500.0, 10000.0]",tcp.fin,tcp.syn,tcp.rst,tcp.psh,tcp.ack,tcp.urg,sport_g,sport_le,dport_g,dport_le,mean_tcp_pkts,std_tcp_pkts,min_tcp_pkts,max_tcp_pkts,entropy_tcp_pkts,mean_tcp_len,std_tcp_len,min_tcp_len,max_tcp_len,entropy_tcp_len,ssl.tls_version,malware
461,0,5.0,615.5512099266052,100.0,241.0,87.9,11.307239532470703,2.2614479064941406,10.023832321166992,0.05316734313964844,4.342469109752596,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.008122801026735325,129,0.008122801026735325,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
295,0,5.0,532.660924911499,100.0,241.0,87.9,9.582996368408203,1.9165992736816406,8.40306282043457,0.025033950805664062,3.6296423770793647,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.009386834599948822,129,0.009386834599948822,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
739,1,5.0,814.2947897911072,100.0,438.0,87.9,2003.6849975585938,400.73699951171875,2003.0641555786133,0.013828277587890625,895.7281372050976,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00614028244155002,326,0.00614028244155002,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51333.0,0.0,51333,51333,0.0,65.2,145.79163213298628,0,326,0,0,1
12266,1,5.0,16932.59380197525,100.0,438.0,87.9,505.6338310241699,101.12676620483398,505.0549507141113,0.018835067749023438,225.8028074400704,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.00029528848671824464,326,0.00029528848671824464,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,63885.0,0.0,63885,63885,0.0,65.2,145.79163213298628,0,326,0,0,0
8961,1,5.0,12522.411746025085,100.0,438.0,87.9,503.96108627319336,100.79221725463867,503.2961368560791,0.016927719116210938,225.0066533996326,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0003992841076789477,326,0.0003992841076789477,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,60580.0,0.0,60580,60580,0.0,65.2,145.79163213298628,0,326,0,0,0
7538,1,5.0,9821.087519168854,100.0,438.0,87.9,2004.4689178466797,400.89378356933594,2003.8437843322754,0.0209808349609375,896.0763159861099,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0005091085880500477,326,0.0005091085880500477,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,59156.0,0.0,59156,59156,0.0,65.2,145.79163213298628,0,326,0,0,0
329,0,5.0,548.1931869983673,100.0,241.0,87.9,10.869026184082031,2.1738052368164062,9.678125381469727,0.0019073486328125,4.199119832766491,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.009120872200870479,129,0.009120872200870479,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
380,0,5.0,574.3792879581451,100.0,241.0,87.9,10.06174087524414,2.012348175048828,8.918046951293945,0.08487701416015625,3.862722720227783,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.008705049267661526,129,0.008705049267661526,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
427,1,5.0,598.0367968082428,100.0,438.0,87.9,506.27994537353516,101.25598907470703,505.6169033050537,0.03218650817871094,226.04470620850316,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.008360689554029603,326,0.008360689554029603,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51021.0,0.0,51021,51021,0.0,65.2,145.79163213298628,0,326,0,0,1
836,0,5.0,905.5906858444214,100.0,241.0,87.9,10.974884033203125,2.194976806640625,9.525060653686523,0.00095367431640625,4.103401935097096,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.005521258199931387,129,0.005521258199931387,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
1711,0,5.0,1335.8053259849548,100.0,241.0,87.9,10.671138763427734,2.134227752685547,9.613990783691406,0.00095367431640625,4.184549803591023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.003743060386672178,129,0.003743060386672178,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
5579,1,5.0,5871.376353025436,100.0,438.0,87.9,2005.450963973999,401.0901927947998,2004.7800540924072,0.021219253540039062,896.489909451321,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0008515890822470563,326,0.0008515890822470563,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,57197.0,0.0,57197,57197,0.0,65.2,145.79163213298628,0,326,0,0,0
596,0,5.0,681.2056307792664,100.0,241.0,87.9,11.037826538085938,2.2075653076171875,9.932994842529297,0.03910064697265625,4.321095938056777,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.007339927584392163,129,0.007339927584392163,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
192,0,5.0,385.02577781677246,100.0,241.0,87.9,11.336803436279297,2.2673606872558594,10.050058364868164,0.00095367431640625,4.354958872691345,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.01298614349499326,129,0.01298614349499326,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
