ip.session_id,meta.direction,ip.pkts_per_flow,duration,ip.header_len,ip.payload_len,ip.avg_bytes_tot_len,time_between_pkts_sum,time_between_pkts_avg,time_between_pkts_max,time_between_pkts_min,time_between_pkts_std,"(-0.001, 50.0]","(50.0, 100.0]","(100.0, 150.0]","(150.0, 200.0]","(200.0, 250.0]","(250.0, 300.0]","(300.0, 350.0]","(350.0, 400.0]","(400.0, 450.0]","(450.0, 500.0]","(500.0, 550.0]",tcp_pkts_per_flow,pkts_rate,tcp_bytes_per_flow,byte_rate,tcp.tcp_session_payload_up_len,tcp.tcp_session_payload_down_len,"(-0.001, 150.0]","(150.0, 300.0]","(300.0, 450.0]","(450.0, 600.0]","(600.0, 750.0]","(750.0, 900.0]","(900.0, 1050.0]","(1050.0, 1200.0]","(1200.0, 1350.0]","(1350.0, 1500.0]","(1500.0, 10000.0]",tcp.fin,tcp.syn,tcp.rst,tcp.psh,tcp.ack,tcp.urg,sport_g,sport_le,dport_g,dport_le,mean_tcp_pkts,std_tcp_pkts,min_tcp_pkts,max_tcp_pkts,entropy_tcp_pkts,mean_tcp_len,std_tcp_len,min_tcp_len,max_tcp_len,entropy_tcp_len,ssl.tls_version,malware
516,0,5.0,642.2527887821198,100.0,241.0,87.9,10.557889938354492,2.1115779876708984,9.536981582641602,0.0209808349609375,4.153374792330729,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00778509659643723,129,0.00778509659643723,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
890,0,5.0,932.7937099933624,100.0,241.0,87.9,14.158010482788086,2.831602096557617,13.06295394897461,0.00095367431640625,5.722020565413982,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00536024197679847,129,0.00536024197679847,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
8072,0,5.0,10897.719300031662,100.0,241.0,87.9,12.26496696472168,2.452993392944336,10.933160781860352,0.0019073486328125,4.74480053294145,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0004588115973940963,129,0.0004588115973940963,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
263,0,5.0,516.2255728244781,100.0,241.0,87.9,11.03663444519043,2.207326889038086,9.804964065551758,0.016927719116210938,4.2507480288243515,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.009685688317692176,129,0.009685688317692176,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,1
387,1,5.0,577.9718949794769,100.0,438.0,87.9,505.74588775634766,101.14917755126953,505.0959587097168,0.015020370483398438,225.81321943360362,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.008650939679649205,326,0.008650939679649205,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,50981.0,0.0,50981,50981,0.0,65.2,145.79163213298628,0,326,0,0,1
7417,0,5.0,9577.142392158508,100.0,241.0,87.9,11.790990829467773,2.3581981658935547,10.798931121826172,0.02002716064453125,4.720797465237003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0005220763976626115,129,0.0005220763976626115,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
4755,0,5.0,4176.029322147369,100.0,241.0,87.9,10.666131973266602,2.1332263946533203,9.527206420898438,0.028848648071289062,4.13645224259792,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.001197309600649292,129,0.001197309600649292,5,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,5,0,8080.0,0.0,8080,8080,0.0,25.8,48.74628190949541,0,112,0,0,0
8356,1,5.0,11470.390663146973,100.0,438.0,87.9,2003.3588409423828,400.67176818847656,2002.807855606079,0.012874603271484375,895.6213203451472,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.00043590494402814166,326,0.00043590494402814166,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,59975.0,0.0,59975,59975,0.0,65.2,145.79163213298628,0,326,0,0,0
7486,1,5.0,9716.24769616127,100.0,438.0,87.9,2005.0897598266602,401.01795196533203,2004.1708946228027,0.025033950805664062,896.1897931715697,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0005146019488547433,326,0.0005146019488547433,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,59104.0,0.0,59104,59104,0.0,65.2,145.79163213298628,0,326,0,0,0
466,1,5.0,618.1127409934998,100.0,438.0,87.9,504.683256149292,100.9366512298584,504.1019916534424,0.009059906005859375,225.3763691727452,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.008089139194839185,326,0.008089139194839185,5,5,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,4,0,5,0,5,0,51060.0,0.0,51060,51060,0.0,65.2,145.79163213298628,0,326,0,0,1
