7680,0,5.0,271.63341073192316,100.0,-88.0,87.7921871484825,18.781363616251173,4.952903502477662,22.00527600044964,0.14510717772393728,215.02635718126197,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.03804522360561122,129.0,0.04010144316211196,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,16.0,0.0,64516.0,0.0,63677.0,49356.0,0.0,92.23832887109575,90.73251977493479,0.0,326.0,0.0,0.0,1.0
8996,0,5.0,4633.238198494757,100.0,438.0,87.79352246816103,26.619199289254112,4.684729293302747,7.679056424663907,0.21734238822851754,212.3893468411263,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.07724581775612868,129.0,0.004477497549727693,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,56.0,0.0,5.0,0.0,54403.0,0.0,55118.0,62127.0,0.0,78.84109317600343,81.58102798828851,0.0,326.0,0.0,0.0,0.0
2879,0,5.0,388.84891966357907,100.0,221.0,87.79124888541224,518.9175150341961,102.00811244141862,22.4771074936616,0.1687138558590582,2.0193999103722895,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0063074415890856895,326.0,0.05412107889243379,5.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,51652.0,0.0,54037.0,50767.0,0.0,70.2586560720938,163.5725721278139,0.0,112.0,0.0,0.0,0.0
2342,0,5.0,16329.343523890566,100.0,241.0,87.80260339941775,37.715665487258114,409.6143487533189,9.208836020286196,0.1771444666238417,-2.6820650220162703,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.011229825418534315,129.0,0.06459812019902245,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,62620.0,0.0,51783.0,63783.0,0.0,92.52676445007467,175.09366395668994,0.0,326.0,0.0,0.0,1.0
35831,0,5.0,17128.571748072296,100.0,438.0,87.81112601330926,522.4184858790642,403.3037048054563,19.813942735066764,0.2585799658261736,-0.3874704613547024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.053923865076861255,326.0,0.09087149955932174,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,50924.0,0.0,52074.0,55182.0,0.0,105.87222063630304,172.0474300234347,0.0,326.0,0.0,0.0,0.0
20104,1,5.0,853.6211708770528,100.0,438.0,87.8413705043898,14.76897553882663,1.9415978471006876,21.102021642932236,0.1443269978272779,227.51487178962566,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.008213936224029607,129.0,0.05303786437926563,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,51242.0,0.0,58029.0,64667.0,0.0,98.86902400166112,90.10481636392039,0.0,326.0,0.0,0.0,0.0
8206,1,5.0,7034.8406945740935,100.0,1581.0,87.8239113182285,12.772839117966186,4.175621155757751,34.76247805582288,0.19769279162532094,224.4530528135189,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.032059714203287425,326.0,0.04308828293576997,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,61688.0,0.0,51532.0,50617.0,0.0,91.84664837514032,172.6130062304941,0.0,112.0,0.0,0.0,0.0
10414,0,5.0,17392.558047967803,100.0,438.0,87.81412843688244,2.1508190783006196,4.660041087115404,34.64578404819152,0.14399014369269966,898.1343963971319,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-0.004686197778512705,326.0,0.05061628095104101,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,65507.0,0.0,57196.0,51263.0,0.0,100.40596923425261,98.7932279047036,0.0,326.0,0.0,0.0,0.0
5368,1,0.0,5982.87716861823,100.0,438.0,87.81168430025508,530.2161016905751,2.7918905866151325,362.5458131128146,0.1782589347034532,893.2156243053881,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0560863727686053,326.0,0.03884151368430056,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,5.0,0.0,20.0,0.0,62428.0,0.0,51025.0,49189.0,0.0,77.86640399340834,161.93262129656839,0.0,326.0,0.0,0.0,0.0
757,1,5.0,11997.471478987462,100.0,241.0,87.81608161986942,2031.6172363582598,5.8663331758509525,28.331072745427562,0.16871636035076512,-1.036706314940032,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.055667206469884135,129.0,0.03361064664343093,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,5.0,0.0,5.0,0.0,50771.0,0.0,54471.0,51063.0,0.0,103.19576813384816,173.9651902232486,0.0,112.0,0.0,0.0,0.0
152206,0,5.0,2059.524544732356,100.0,265.0,87.77975896712583,31.479201164673086,7.25947666594822,25.150948723071206,0.1338739331842726,4.8909598364137175,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-0.019721566442013456,488281.0,0.043864872875234634,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,20.0,0.0,5.0,0.0,5.0,0.0,52914.0,0.0,56212.0,52308.0,0.0,90.00667444266111,173.5119623033548,0.0,112.0,0.0,0.0,0.0
136009,1,5.0,2132.5925118585765,100.0,438.0,87.82595052723208,497.937100836008,2.920985218026363,512.3100850135912,0.16434096724386904,231.93622895885704,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.025196972938252564,326.0,0.11211687403055408,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,62813.0,0.0,60671.0,61106.0,0.0,86.96856633507463,169.40840406044683,0.0,112.0,0.0,0.0,0.0
148258,1,18.0,16541.49317001682,100.0,438.0,87.7960722056783,497.83354508126297,3.5766175637541204,517.739373683495,0.10127590702916871,222.8111722974061,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.03858174347647897,489355.0,0.12074665660612528,5.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,33.0,0.0,5.0,0.0,5.0,0.0,51552.0,0.0,60256.0,63863.0,0.0,101.87719202562667,163.13638778532908,0.0,112.0,0.0,0.0,1.0
93869,1,5.0,599.500742985553,360.0,241.0,87.8020053239183,6.52544239057325,3.139363223515638,516.5862254512656,0.14603995491744995,872.0025663658969,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0108960579233322,326.0,0.05542710848038689,5.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,55345.0,0.0,61235.0,63210.0,0.0,80.81666754385816,160.19101534206882,0.0,59860.0,0.0,0.0,1.0
6416,1,5.0,11012.008760896962,100.0,241.0,87.8495449380175,529.7398399493325,105.26689174022094,2021.7362096048087,0.1838480997543884,-3.9611659854065637,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.000699350086484452,488661.0,0.0580177766273959,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,20.0,0.0,5.0,0.0,5.0,0.0,64930.0,0.0,51336.0,51599.0,0.0,100.78147040050477,88.91745194822364,0.0,112.0,0.0,0.0,0.0
186655,0,5.0,1136.863036442841,100.0,390.0,87.81235486514548,4.168774176514081,2.098571469658426,26.549757420138455,0.16260965668532956,226.36339463841688,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.052685135446953926,326.0,0.06245484956365307,5.0,5.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,57768.0,0.0,51236.0,58235.0,0.0,71.69245532944545,176.52599817148518,0.0,326.0,0.0,0.0,0.0
5382,1,5.0,11670.199786942676,100.0,241.0,12.631368489578708,13.486811830364474,7.129356953957126,22.49430308131282,0.18517859944994491,885.1464393351743,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0204776148929497,488661.0,0.019234605995146294,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,5.0,0.0,52412.0,0.0,57625.0,57818.0,0.0,91.56750703739456,90.20704055900322,0.0,112.0,0.0,0.0,0.0
74814,0,5.0,539.7800664697011,100.0,241.0,87.80319778656695,530.358239948762,4.850455306883152,2045.0801706396549,0.26046368161931893,875.7332257107015,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.09605471367553887,326.0,0.09139167330234349,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,59987.0,0.0,63827.0,58041.0,0.0,91.20954839810662,170.18062404318732,0.0,326.0,0.0,0.0,0.0
105104,0,5.0,17556.478491069603,100.0,241.0,87.83159146729334,21.383741676709445,2.3576450782752763,498.2937382552545,0.12037826451191745,217.73780253511447,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.046277598250777895,326.0,0.08894480300142847,5.0,5.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,5.0,0.0,5.0,0.0,55344.0,0.0,51608.0,51272.0,0.0,87.84147745120211,166.31426917242143,0.0,326.0,0.0,0.0,0.0
116108,0,5.0,595.0818462497404,100.0,241.0,87.82369850422137,521.5949058694677,3.7563955192546663,501.43860863110467,0.17917610107749218,221.703287778321,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.05469238308288362,129.0,0.07447978990529434,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,57011.0,0.0,61518.0,58215.0,0.0,91.34609741775128,181.05374193824994,0.0,326.0,0.0,0.0,0.0
296,1,5.0,2093.1853457694456,100.0,438.0,87.82117472964794,527.6885374383048,1.5140342660294739,25.15593654577132,0.1691052940843651,-0.769387810083451,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.05318892285463178,0.0,0.030136781786725422,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,113.0,0.0,5.0,0.0,16.0,0.0,55252.0,0.0,65285.0,55422.0,0.0,85.787616612075,157.0176323329652,0.0,326.0,0.0,0.0,0.0
